uid,compound,count
15919175,4382745,3
15919175,4382747,4
15919175,255086,1
15919175,119823,2
15919175,29447078_44777_9133550_9142482_30529876,1
15919175,451994,1
15919175,30149588_321613_11527253_30528063,2
15919175,13719568_19721537_11830743_622758_29446679_9434681,1
15919175,702404,1
15919175,721597,3
15919175,12636833_12172754_29447986_31644884_5601077_33110_15997342,1
15919175,201516,1
15919175,1510561,1
15919175,790308,1
15919175,286550,1
15919175,784879,1
15919175,1027683,1
15919175,408416,1
15919175,67505,1
15919175,7923396_29968261_34067_29461881_22000287,1
15919175,352015,1
15919175,41244,1
15919175,2328214,1
15919175,829485,1
15919175,954309,1
15919175,2376759,1
15919175,1182709,1
15919175,16165488_31243082_300267,1
15919175,9734568_36905_30149478_23566959,1
15919175,504159,1
15919175,2403392,1
15919175,449747,1
15919175,16313,1
15919175,2672241,2
15919175,16114801_121621,1
15919175,11850909_3609182_370375,1
15919175,350000_10856073,1
15919175,708443,1
15919175,1150390,1
15919175,65623,1
15919175,530007,1
15919175,538007,2
15919175,124474_8010997_16466623,3
15919175,12664482_17824851_29447742_6329562_29695_31658397_21915038_30529039,1
15919175,29477858_305310,1
15919175,911678,1
15919175,218914,2
15919175,30516616_4342197_13257534_221141,1
15919175,1051610,1
15919175,461580,1
15919175,39342,1
15919175,1379282,1
15919175,694721,1
15919175,10113_17682834_30146033_29448952_16327320_7777598,1
15919175,16466144_23624916_31644959_29845449_364364_12644669_29447086_19686879,2
15919175,260936_11538206,1
15919175,1373989,1
15919175,370784,1
15919175,352793,1
15919175,747895,1
15919175,13669129_680426,1
15919175,1178967,1
15919175,16302432_9635_4291844_29455452,1
15919175,85653,1
15919175,707560,1
15919175,2731930,8
15919175,707563,1
15919175,3925981,1
15919175,24113473_12668709_30174599_29446666_9745452_4342195_31579_21923294_16363935,1
15919175,2796206,1
15919175,23566936_17545,1
15919175,67357,2
15919175,401307,1
15919175,1278626,1
15919175,9147,1
6742654,126948_9883862,1
6742654,12814368_194805_29457407,11
6742654,21762834_11850180_293942_4457103,2
6742654,7776218_174773,1
6742654,24977_12288163,1
6742654,452426_30530735,30
6742654,23728167_192023,2
6742654,11034784_25697_13186261,14
6742654,105144_29454329,1
6742654,133015_7776495,8
6742654,14025205_456975,1
6742654,111322_30128187,1
6742654,22315393_27521_9364142_29464593_10778877,1
6742654,3610001_31463,5
6742654,29461434_248422,1
6742654,35681_23642187_7914508,7
6742654,73710_5237063,2
6742654,174776_7776221,8
6742654,361552_17681498,1
6742654,16111595_182781,7
6742654,7970512_2371,4
6742654,21914272_25798,1
6742654,29455948_153270,1
6742654,9092354_12638326_11229337_652_9142157_4413566,11
6742654,113845_29455966,12
6742654,332787_31167053,8
6742654,4473027_32412,1
6742654,30876754_1153511,1
6742654,34834_19649959,7
6742654,29459473_410966,2
6742654,125969_4463999,6
6742654,449680_29451060,1
6742654,32728_19622497,1
6742654,9734624_52107,1
6742654,378240_21897569,3
6742654,29785986_19622467_29447859_6722327_25852,1
6742654,325411_21913910,14
6742654,7939880_38419,7
6742654,46771_4479757,1
6742654,127802_9567317_12664494,3
6742654,717863_12859095,1
6742654,5751_11862831,1
6742654,8667_17877975,2
6742654,11874074_197458_29469487,1
6742654,57497_17148949,1
6742654,300285_13035397_10386055,7
6742654,12168_30515134,1
6742654,29461789_977949,1
6742654,29455123_12311,25
6742654,110168_30537570_29453791,5
6742654,29450265_192026,3
6742654,21910932_86838,22
6742654,2176139_321541_4472438,1
6742654,189700_7815381,3
6742654,12312_29451241,1
6742654,29450912_51620_29454341,100
6742654,11421106_21894397_12815,1
6742654,55339_30149821,30
6742654,29449683_4294692_30605_19583519,1
6742654,30530728_110169,35
6742654,10331891_249366,1
6742654,10377_14649414,4
6742654,16180657_249565,1
6742654,11326288_29448343_86_23563959,85
6742654,135232_29479182,1
6742654,12183992_734687,1
6742654,340396_22108614,5
6742654,113819_11322829,17
6742654,131049_21922469_29449998,19
6742654,6929610_12306_21914253,1
6742654,921377_18002495,5
6742654,29449584_21882311_1901_29946703,22
6742654,29446923_1747,1
6742654,290936_4412905,1
6742654,12860744_27955,5
6742654,10602892_17797,1
6742654,29468736_967938,1
6742654,9371556_326349,1
6742654,30537569_110167,1
6742654,49618_29470135,1
6742654,201480_17826150_29448622,1
6742654,638200_9368090,16
6742654,22223539_16187337_20318970_9142491_4392748_19583229_12638334_2655,1
6742654,22105248_253109,16
6742654,11742270_34903,16
6742654,4089_21899762_19583217,2
6742654,1615482_250122,42
6742654,255056_22043923,19
6742654,1142737_18122307_12814271,15
6742654,8670_21899773_11874214,6
6742654,16590921_150045_19649822,107
6742654,28260_7778695,13
6742654,80051_7937550,1
6742654,76993_13259388_7247892,2
6742654,16188627_29660,1
6742654,38712_12664681_12175872,1
6742654,1454994_16930420,1
6742654,8663_17683023_12185781_12665494_30516343,2
6742654,10610953_13321100_135597_29471350,3
6742654,21845715_32214,51
6742654,21897423_9141616_2959_12638322_9142489,8
6742654,2899_29450557,89
6742654,17795_19725701_9363271_10570998_22670939,1
6742654,11286312_10877865_3347_21894396,2
6742654,10285_29454327,1
6742654,2893_29448614,9
6742654,16156851_28924_6722644,9
6742654,288290_10430406,1
6742654,12656832_49488,1
6742654,19593_30149378,1
6742654,30400_8906905_9680477,1
6742654,112282_7928403,3
6742654,1760091_30834677,1
6742654,21897577_126491_12184918,2
6742654,7967267_699668,5
6742654,31965_2080598,21
6742654,12186571_29446932_8669_16181014,5
6742654,29450849_16203025_7864470_29875674_118523_10404733,1
6742654,156757_4398142,1
6742654,453384_13840505,1
6742654,12570629_31108487_9137132_6128_23565758,1
6742654,7993041_189701,5
6742654,12288371_290653,1
6742654,251241_6080142,1
6742654,769_29448510,1
6742654,29451158_81099_29446646,18
6742654,4530808_117515_29449495,7
6742654,16540352_127793,7
6742654,117514_12738566,1
6742654,104751_5572775,2
6742654,50570_29448629,36
6742654,119786_21914060_16149141_30149287,1
6742654,16053601_21894335_1509_11326053_12638315_9131371_4413933_11174645_9142335,1
6742654,29586793_30586,8
6742654,59284_16188468_11285031,1
6742654,17792_29452692_29598748,1
6742654,12553_16573098,2
6742654,4397281_109485,2
6742654,2660192_298740,12
6742654,528424_11726770_8128746,1
6742654,7953491_27325,3
6742654,23566954_151436_5576325,12
6742654,17364_10386063,9
6742654,11244536_294472,25
6742654,10405650_1270492,1
6742654,16344162_436599,1
6742654,10094808_12638329_7208203_1079,11
6742654,30525161_452423,24
6742654,290793_22053942,11
6742654,29450552_25298,36
6742654,6840553_307514,30
6742654,29448785_3108626_255542,1
6742654,11325888_11105289_53949_19203166,2
6742654,7776219_174774,1
6742654,115446_17903671,13
6742654,290940_30456375,33
6742654,284785,1
6742654,203153,47
6742654,627733,1
6742654,313995,1
6742654,338553,1
6742654,327599,1
6742654,19563,1
6742654,266455,12
6742654,152622,1
6742654,53006,1
6742654,95411,3
6742654,187502,54
6742654,2199746,1
6742654,16924,98
6742654,116553,2
6742654,1283917,2
6742654,334941,1
6742654,25075,1
6742654,214721,1
6742654,293206,1
6742654,81185,15
6742654,130851,42
6742654,203147,1
6742654,25797,1
6742654,8665,5
6742654,452823,1
6742654,557823,10
6742654,104752,1
6742654,29361,1
6742654,286532,6
6742654,32726,7
6742654,7204,1
6742654,62469,1
6742654,296912,1
6742654,524378,1
6742654,86848,8
6742654,50221,1
6742654,543086,1
6742654,320647,1
6742654,15499,1
6742654,242414,3
6742654,13721,1
6742654,729232,1
6742654,698677,1
6742654,731959,1
6742654,35271,4
6742654,111681,24
6742654,284225,22
6742654,187941,8
6742654,910826,112
6742654,29522,1
6742654,388072,1
6742654,249760,1
6742654,127144,18
6742654,9653,4
6742654,910821,2
6742654,1034965,1
6742654,253203,17
6742654,120051,14
6742654,633144,1
6742654,194701,15
6742654,113818,15
6742654,127431,13
6742654,625396,3
6742654,940351,1
6742654,1371221,79
6742654,16910,27
6742654,207360,1
6742654,1102673,7
6742654,544191,135
6742654,1038931,3
6742654,104819,1
6742654,709691,1
6742654,81182,11
6742654,86239,11
6742654,1624850,3
6742654,1431946,108
6742654,701612,66
6742654,83568,14
6742654,255932,1
6742654,30006,1
6742654,153803,7
6742654,368524,4
6742654,25694,1
6742654,109322,3
6742654,457848,1
6742654,29632,1
6742654,453451,1
6742654,324998,66
6742654,19248,36
6742654,294145,21
6742654,15532,3
6742654,57182,1
6742654,678168,1
6742654,32392,1
6742654,12266,1
6742654,55218,1
6742654,110198,8
6742654,290759,75
6742654,2406690,1
6742654,1175753,23
6742654,54021,16
6742654,382707,1
6742654,1013334,12
6742654,992373,8
6742654,255605,11
6742654,232174,1
6742654,132023,7
6742654,975271,2
6742654,117887,1
6742654,210052,1
6742654,482265,1
6742654,109107,7
6742654,56714,1
6742654,286466,24
6742654,298737,5
6742654,544178,2
6742654,5961,1
6742654,456415,3
6742654,1688435,1
6742654,749780,64
6742654,28764,1
6742654,996555,1
6742654,324141,93
6742654,1281670,3
6742654,256354,2
6742654,108155,1
6742654,115343,1
6742654,566712,6
6742654,16921,16
6742654,86846,11
6742654,108519,1
6742654,739886,1
6742654,276864,2
6742654,465314,1
6742654,16915,116
6742654,238668,2
6742654,129156,89
6742654,341939,14
6742654,902284,1
6742654,80146,5
6742654,15664,2
6742654,11069653,5
6742654,703065,1
6742654,55712,3
6742654,111231,1
6742654,319051,26
6742654,554545,28
6742654,108644,1
6742654,940672,1
6742654,288625,15
6742654,214717,20
6742654,194766,55
6742654,581274,2
6742654,35273,3
6742654,16920,33
6742654,3348,6
6742654,12171,1
6742654,781882,1
6742654,1431950,2
6742654,292906,1
6742654,294858,1
6742654,1129965,1
6742654,30007,2
6742654,114852,2
6742654,544461,3
6742654,42172,1
6742654,51458,1
6742654,294955,1
6742654,833951,1
6742654,232199,14
6742654,643082,5
6742654,214720,1
6742654,2607878,7
6742654,214719,1
6742654,581466,1
6742654,1128725,1
6742654,587381,70
6742654,156754,3
6742654,312338,1
6742654,105432,1
6742654,834239,1
6742654,2897,169
6742654,1281281,2
6742654,619093,1
6742654,108160,22
6742654,4184978,2
6742654,1794197,1
6742654,580447,1
6742654,410517,1
6742654,55969,1
6742654,2894,23
6742654,185589,1
6742654,713451,1
6742654,26342,3
6742654,127970,1
6742654,153466,18
6742654,529579,1
6742654,29611,1
6742654,881568,6
6742654,497010,1
6742654,231512,1
6742654,194926,1
6742654,8666,2
6742654,695048,1
6742654,87687,27
6742654,340394,1
6742654,287928,1
6742654,642772,1
6742654,3356568,1
6742654,1090469,1
6742654,1442950,1
6742654,130418,15
6742654,204216,1
6742654,587538,14
6742654,87685,13
6742654,288039,1
6742654,380761,2
6742654,53543,1
6742654,132041,31
6742654,251903,1
6742654,958936,1
6742654,251126,1
6742654,81100,7
6742654,26138,8
6742654,116282,1
6742654,297256,1
6742654,32390,1
6742654,301299,1
6742654,15547,1
6742654,729014,1
6742654,288033,5
6742654,894319,1
6742654,355411,23
6742654,29530,2
6742654,37967,1
6742654,1248030,1
6742654,929218,13
6742654,697158,2
6742654,331798,5
6742654,328882,17
6742654,71485,13
6742654,294732,2
6742654,482298,19
6742654,1544651,1
6742654,3998,17
6742654,869958,1
6742654,285494,5
6742654,107903,5
6742654,51200,1
6742654,6915,1
6742654,727816,1
6742654,288442,1
6742654,108521,1
6742654,1003761,41
6742654,1038929,1
6742654,298742,3
6742654,498322,1
6742654,587160,1
6742654,312051,1
6742654,887299,13
6742654,81101,13
6742654,1281166,9
6742654,2895,56
6742654,887304,28
6742654,775101,1
6742654,24510,1
6742654,8664,3
6742654,242393,2
6742654,588833,1
6742654,448733,1
6742654,1039299,17
6742654,105667,30
6742654,450139,1
6742654,396016,9
6742654,406210,3
6742654,847421,12
6742654,290933,1
6742654,452419,1
6742654,709690,1
6742654,453140,2
6742654,3269665,1
6742654,717221,29
6742654,55657,29
6742654,582628,2
6742654,288700,2
6742654,146498,2
6742654,25232,8
6742654,28262,3
6742654,2490323,1
6742654,115661,1
6742654,14168,1
6742654,193414,1
6742654,28700,115
6742654,125853,9
6742654,24839,24
6742654,291106,33
6742654,356261,1
6742654,338268,2
6742654,37970,1
6742654,388075,1
6742654,24127,1
6742654,194792,18
6742654,439381,1
6742654,153776,3
6742654,42170,1
6742654,246164,1
6742654,115442,1
6742654,29528,2
6742654,37968,1
6742654,2377598,7
6742654,547102,1
6742654,446469,1
6742654,320060,36
6742654,24128,1
6742654,456979,8
6742654,385179,3
6742654,317436,11
6742654,727806,3
6742654,5361,1
6742654,400640,1
6742654,319052,24
6742654,114268,1
6742654,16917,25
6742654,29444,1
6742654,28763,1
6742654,339369,1
6742654,910824,8
6742654,26839,3
6742654,253662,48
6742654,2891,56
6742654,922358,47
6742654,1298893,1
6742654,120140,7
6742654,922148,42
6742654,456447,2
6742654,25849,1
6742654,357465,4
6742654,87692,15
6742654,249825,1
6742654,1901932,2
6742654,153774,19
6742654,338822,2
6742654,25700,1
6742654,57791,8
6742654,116295,27
6742654,86847,12
6742654,55557,1
6742654,5015,3
6742654,288137,1
6742654,544653,7
6742654,113817,2
6742654,285496,1
6742654,340266,14
6742654,1282397,5
6742654,125548,1
6742654,126486,1
6742654,722244,2
6742654,511677,2
6742654,3167,1
6742654,209080,1
6742654,496949,1
6742654,81097,3
6742654,431897,1
6742654,56671,1
6742654,1281593,1
6742654,498726,1
6742654,112018,5
6742654,31768,1
6742654,2490650,1
6742654,187954,6
6742654,643079,1
6742654,158546,1
6742654,88613,29
6742654,155423,1
6742654,151437,13
6742654,899685,17
6742654,114851,2
6742654,56611,43
6742654,81665,3
6742654,1091438,70
6742654,30585,3
6742654,22111,1
6742654,404485,1
6742654,932365,1
6742654,203820,1
6742654,12169,1
6742654,588480,18
6742654,1548019,1
6742654,194711,25
6742654,632673,2
6742654,29527,1
6742654,2051687,1
6742654,32389,1
6742654,15100,38
6742654,49783,1
6742654,153804,12
6742654,1649563,1
6742654,87693,30
6742654,699038,1
6742654,291148,7
6742654,323537,2
6742654,320745,1
6742654,741475,1
6742654,127810,7
6742654,93292,1
6742654,81184,7
6742654,537388,3
6742654,337894,1
6742654,214716,5
6742654,27323,4
6742654,134909,20
6742654,98223,8
6742654,288178,2
6742654,294006,1
6742654,56264,1
6742654,87684,20
6742654,105104,1
6742654,867,7
6742654,43208,1
6742654,82380,12
6742654,252767,1
6742654,566135,4
6742654,921378,42
6742654,900616,3
6742654,1622594,16
6742654,583101,4
6742654,1806397,1
6742654,298411,1
6742654,337546,1
6742654,1146921,1
6742654,297938,4
6742654,643074,9
6742654,388074,20
6742654,793,1
6742654,1681978,30
6742654,15531,1
6742654,212925,1
6742654,299541,1
6742654,307512,71
6742654,81183,19
6742654,51141,6
6742654,326312,3
6742654,12172,1
6742654,11147,1
6742654,481857,1
6742654,131892,24
6742654,134648,27
6742654,300607,1
6742654,290586,1
6742654,194719,1
6742654,1717929,2
6742654,88614,48
6742654,783454,1
6742654,116155,13
6742654,928168,1
6742654,85936,50
6742654,1316556,1
6742654,291101,2
6742654,176837,1
6742654,80971,70
6742654,792376,2
6742654,1248032,1
6742654,87688,54
6742654,12302,1
6742654,14277,1
6742654,81187,71
6742654,196672,1
6742654,1283182,3
6742654,339705,39
6742654,113293,5
6742654,156647,10
6742654,116834,1
6742654,1432105,1
6742654,396060,1
6742654,39719,1
6742654,87690,44
6742654,379797,1
6742654,452420,1
6742654,87689,21
6742654,294728,6
6742654,86839,6
6742654,397590,4
6742654,290924,1
6742654,16914,63
6742654,870202,45
6742654,338808,1
6742654,106164,1
6742654,1038930,1
6742654,307510,26
6742654,24336,13
6742654,869963,1
6742654,291112,2
6742654,1466339,1
6742654,126721,1
6742654,242395,2
6742654,298741,29
6742654,696151,7
6742654,86237,15
6742654,168919,4
6742654,18937,1
6742654,294758,3
6742654,127838,35
6742654,156755,3
6742654,1218082,20
6742654,588918,2
6742654,49032,41
6742654,525751,1
6742654,457005,7
6742654,296567,1
6742654,27883,1
6742654,508651,8
6742654,86240,30
6742654,25701,1
6742654,1432732,26
6742654,105777,28
6742654,294727,1
6742654,37963,1
6742654,479612,1
6742654,338823,1
6742654,10935608,6
6742654,163871,1
6742654,17790,1
6742654,1390400,5
6742654,843943,1
6742654,640557,1
6742654,16918,16
6742654,641060,2
6742654,156646,1
6742654,1248033,1
6742654,334139,1
6742654,36270,1
6742654,176806,1
6742654,94195,21
6742654,524373,5
6742654,153801,9
6742654,447385,1
6742654,287559,1
6742654,352625,1
6742654,457008,7
6742654,110612,47
6742654,27414,1
6742654,57303,1
6742654,86834,7
6742654,480339,1
6742654,105022,1
6742654,129036,3
6742654,556847,38
6742654,748932,6
6742654,341000,12
6742654,457017,1
6742654,702166,4
6742654,116378,1
6742654,869278,1
6742654,42171,1
6742654,294731,1
6742654,307508,21
6742654,55297,3
6742654,253430,58
6742654,487088,1
6742654,16922,68
6742654,56796,3
6742654,532161,1
6742654,990915,1
6742654,2323,81
6742654,86833,6
6742654,189699,2
6742654,1389266,4
6742654,388319,1
6742654,86078,1
6742654,871641,1
6742654,49210,1
6742654,53762,1
6742654,86840,16
6742654,643077,6
6742654,328156,34
6742654,2515177,1
6742654,214491,7
6742654,252864,1
6742654,93349,27
6742654,288243,26
6742654,326770,209
6742654,85533,2
6742654,114819,1
6742654,764973,13
6742654,43528,1
6742654,291619,43
6742654,292409,1
6742654,637109,1
6742654,49640,1
6742654,922355,27
6742654,53563,1
6742654,174311,2
6742654,1295179,1
6742654,153805,11
6742654,104071,1
6742654,255917,16
6742654,2892,119
6742654,544452,1
6742654,299537,1
6742654,25707,32
6742654,805423,1
6742654,2372094,1
6742654,1038486,1
6742654,643072,3
6742654,879079,4
6742654,249761,40
6742654,881569,10
6742654,80495,1
6742654,25698,1
6742654,104301,1
6742654,252778,1
6742654,326892,3
6742654,888847,4
6742654,39720,1
6742654,451759,1
6742654,922149,110
6742654,86842,9
6742654,878283,1
6742654,55298,12
6742654,182160,1
6742654,619916,1
6742654,933801,2
6742654,456981,18
6742654,182159,1
6742654,60825,7
6742654,255680,9
6742654,452899,2
6742654,210053,1
6742654,333314,1
6742654,428771,2
6742654,268017,2
6742654,449282,10
6742654,324194,1
6742654,733656,1
6742654,781337,3
